Employee ID,Name,Email,Phone Number,Address,Date of Birth,Job Title,Department,Joining Date,Salary,Password
2065,Connor Richmond,myerstiffany@example.com,+1-660-543-4757x56053,"USNV James, FPO AE 51199",1978-10-28,Executive Assistant,HR,2018-06-22,49980.32,$+B1BSuz0k
5679,Lisa Solomon,afreeman@example.org,(240)801-5997x49395,"4653 Andrea Spurs, East Lindachester, MP 30508",1996-03-25,Executive Assistant,HR,2016-05-15,54074.91,7Pe+OXKl*4
3858,Brandon Fuentes,david79@example.net,294.649.6612x660,"902 Jennifer Knolls, South Ashleyport, MN 38383",1994-08-22,System Administrator,Engineering,2016-05-21,125192.64,bbf87Mnw(4
5221,Charles Miller,tcoleman@example.net,349-641-4348x066,"236 Guerrero Plains, South Michele, UT 73309",1999-12-04,System Administrator,Engineering,2017-01-10,53627.89,#v2OxV8qpt
4340,Mike Jones Jr.,cooperkyle@example.org,692.422.9299,"USNV Murray, FPO AA 82538",2000-12-30,System Administrator,Engineering,2020-06-06,50196.02,g*E8AH8wZ7
1468,Shawn Mcbride,jesseburns@example.com,725.396.9013,"917 Clarke Freeway, Stephaniestad, GA 89809",1965-09-13,Executive Assistant,HR,2022-03-31,42447.38,A8Ro*9$r*L
3897,Mr. Jose Thompson DDS,ksmith@example.org,001-674-413-3218x1267,"40817 Tran Loaf, Wrightview, CO 07512",2001-08-04,Customer Support,Support,2024-05-05,46317.73,i+2boGCU3d
7586,Shannon Bailey,scottjermaine@example.org,+1-895-589-8787x7924,"100 Brianna Route, Stanleyfurt, MA 25570",1968-08-24,HR Manager,HR,2015-11-18,99086.7,!!&zPmwO6S
4096,Andrew Powell MD,qhill@example.com,(910)635-8209x463,"4398 Collins Turnpike Suite 320, Lake Amber, RI 15531",1975-05-19,Executive Assistant,HR,2022-02-18,138888.16,q)2UbDHl_R
6409,Alexandra Beasley,brentchapman@example.org,(830)824-6299,"06132 Meza Parkway, Port Michael, PW 86526",1977-08-09,Marketing Specialist,Sales,2024-02-27,72639.5,B00vfCct+D
1521,Tamara Bryant,ronald54@example.net,8589646979,"139 Duncan Fort Apt. 944, North Josephfort, IA 98563",1964-01-13,Office Administrator,HR,2018-10-07,88637.25,D531ZMCl@8
